food_category,n_samples,n_pos,n_neg,accuracy,precision,recall,f1,roc_auc,pr_auc,tp,fp,tn,fn
ds5__raw_vale_id__modificate__pizza__crudo__gpt_image_1_5__000714.jpg,1,1,0,0.0,0.0,0.0,0.0,,,0,0,0,1
ds5__raw_vale_id__modificate__pizza__crudo__gpt_image_1_mini__000723.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds5__raw_vale_id__modificate__pizza__marcio__gpt_image_1_5__000732.jpg,1,1,0,0.0,0.0,0.0,0.0,,,0,0,0,1
ds5__raw_vale_id__modificate__riso__paella__bruciato__gpt_image_1_5__000743.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds5__raw_vale_id__modificate__riso__paella__bruciato__gpt_image_1_5__000748.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds5__raw_vale_id__modificate__pasta__marcio__gpt_image_1_mini__000640.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds5__raw_vale_id__modificate__pasta__marcio__gpt_image_1_mini__000648.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds5__raw_vale_id__modificate__pasta__marcio__gpt_image_1_mini__000652.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds5__raw_vale_id__modificate__pizza__bruciato__gpt_image_1_5__000675.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds5__raw_vale_id__modificate__pizza__bruciato__gpt_image_1_5__000678.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds5__raw_vale_id__modificate__pizza__bruciato__gpt_image_1_5__000686.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds5__raw_vale_id__modificate__pizza__bruciato__gpt_image_1_5__000690.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds5__raw_vale_id__modificate__pizza__bruciato__gpt_image_1_5__000692.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds6__whatsapp_vale_id__modificate__riso__paella__crudo__gpt_image_1_mini__000386.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds6__whatsapp_vale_id__modificate__riso__paella__crudo__gpt_image_1_mini__000388.jpeg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds6__whatsapp_vale_id__modificate__riso__paella__insetti__gpt_image_1_mini__000391.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds6__whatsapp_vale_id__modificate__riso__paella__marcio__gpt_image_1_5__000398.jpeg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds6__whatsapp_vale_id__modificate__sushi__insetti__gpt_image_1_5__000407.jpeg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds6__whatsapp_vale_id__modificate__sushi__marcio__gpt_image_1_5__000409.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds6__whatsapp_vale_id__modificate__sushi__marcio__gpt_image_1_5__000410.jpeg,1,1,0,0.0,0.0,0.0,0.0,,,0,0,0,1
ds1__platsim_ar_pico_banana_9gb-V__modificate__root__000065.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds6__whatsapp_vale_id__modificate__pizza__crudo__gpt_image_1_5__000339.jpeg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds6__whatsapp_vale_id__modificate__pizza__crudo__gpt_image_1_mini__000341.jpeg,1,1,0,0.0,0.0,0.0,0.0,,,0,0,0,1
ds6__whatsapp_vale_id__modificate__riso__paella__bruciato__gpt_image_1_5__000350.jpeg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds6__whatsapp_vale_id__modificate__riso__paella__bruciato__gpt_image_1_5__000353.jpeg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds6__whatsapp_vale_id__modificate__riso__paella__bruciato__gpt_image_1_5__000355.jpeg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds6__whatsapp_vale_id__modificate__riso__paella__bruciato__gpt_image_1_5__000356.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds6__whatsapp_vale_id__modificate__riso__paella__bruciato__gpt_image_1_5__000361.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds6__whatsapp_vale_id__modificate__riso__paella__crudo__gpt_image_1_5__000378.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds6__whatsapp_vale_id__modificate__pasta__marcio__gpt_image_1_5__000282.jpeg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds6__whatsapp_vale_id__modificate__pasta__marcio__gpt_image_1_5__000283.jpeg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds6__whatsapp_vale_id__modificate__pasta__marcio__gpt_image_1_mini__000296.jpeg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds6__whatsapp_vale_id__modificate__pasta__marcio__gpt_image_1_mini__000299.jpeg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds6__whatsapp_vale_id__modificate__patatine__bruciato__gpt_image_1_5__000302.jpeg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds6__whatsapp_vale_id__modificate__pizza__bruciato__gpt_image_1_5__000318.jpeg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds6__whatsapp_vale_id__modificate__pizza__bruciato__gpt_image_1_5__000323.jpeg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds6__whatsapp_vale_id__modificate__pizza__crudo__gpt_image_1_5__000337.jpeg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds6__whatsapp_vale_id__modificate__pasta__altro__gpt_image_1_5__000223.jpeg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds6__whatsapp_vale_id__modificate__pasta__ammuffito__gpt_image_1_mini__000226.jpeg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds6__whatsapp_vale_id__modificate__pasta__crudo__gpt_image_1_5__000234.jpeg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds6__whatsapp_vale_id__modificate__pasta__crudo__gpt_image_1_5__000243.jpeg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds6__whatsapp_vale_id__modificate__pasta__crudo__gpt_image_1_5__000247.jpeg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds6__whatsapp_vale_id__modificate__pasta__crudo__gpt_image_1_mini__000255.jpeg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds6__whatsapp_vale_id__modificate__pasta__marcio__gpt_image_1_5__000275.jpeg,1,1,0,0.0,0.0,0.0,0.0,,,0,0,0,1
ds6__whatsapp_vale_id__modificate__pasta__marcio__gpt_image_1_5__000280.jpeg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds1__platsim_ar_pico_banana_9gb-V__modificate__root__000273.jpg,1,1,0,0.0,0.0,0.0,0.0,,,0,0,0,1
ds1__platsim_ar_pico_banana_9gb-V__modificate__root__000276.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds1__platsim_ar_pico_banana_9gb-V__modificate__root__000279.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds1__platsim_ar_pico_banana_9gb-V__modificate__root__000290.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds1__platsim_ar_pico_banana_9gb-V__modificate__root__000293.jpg,1,1,0,0.0,0.0,0.0,0.0,,,0,0,0,1
ds1__platsim_ar_pico_banana_9gb-V__modificate__root__000304.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds1__platsim_ar_pico_banana_9gb-V__modificate__root__000306.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds1__platsim_ar_pico_banana_9gb-V__modificate__root__000309.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds1__platsim_ar_pico_banana_9gb-V__modificate__root__000211.jpg,1,1,0,0.0,0.0,0.0,0.0,,,0,0,0,1
ds1__platsim_ar_pico_banana_9gb-V__modificate__root__000212.jpg,1,1,0,0.0,0.0,0.0,0.0,,,0,0,0,1
ds1__platsim_ar_pico_banana_9gb-V__modificate__root__000227.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds1__platsim_ar_pico_banana_9gb-V__modificate__root__000239.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds1__platsim_ar_pico_banana_9gb-V__modificate__root__000247.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds1__platsim_ar_pico_banana_9gb-V__modificate__root__000255.jpg,1,1,0,0.0,0.0,0.0,0.0,,,0,0,0,1
ds1__platsim_ar_pico_banana_9gb-V__modificate__root__000259.jpg,1,1,0,0.0,0.0,0.0,0.0,,,0,0,0,1
ds1__platsim_ar_pico_banana_9gb-V__modificate__root__000271.jpg,1,1,0,0.0,0.0,0.0,0.0,,,0,0,0,1
ds1__platsim_ar_pico_banana_9gb-V__modificate__root__000168.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds1__platsim_ar_pico_banana_9gb-V__modificate__root__000171.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds1__platsim_ar_pico_banana_9gb-V__modificate__root__000176.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds1__platsim_ar_pico_banana_9gb-V__modificate__root__000177.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds1__platsim_ar_pico_banana_9gb-V__modificate__root__000200.jpg,1,1,0,0.0,0.0,0.0,0.0,,,0,0,0,1
ds1__platsim_ar_pico_banana_9gb-V__modificate__root__000202.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds1__platsim_ar_pico_banana_9gb-V__modificate__root__000203.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds1__platsim_ar_pico_banana_9gb-V__modificate__root__000210.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds1__platsim_ar_pico_banana_9gb-V__modificate__root__000068.jpg,1,1,0,0.0,0.0,0.0,0.0,,,0,0,0,1
ds1__platsim_ar_pico_banana_9gb-V__modificate__root__000077.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds1__platsim_ar_pico_banana_9gb-V__modificate__root__000078.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds1__platsim_ar_pico_banana_9gb-V__modificate__root__000090.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds1__platsim_ar_pico_banana_9gb-V__modificate__root__000100.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds1__platsim_ar_pico_banana_9gb-V__modificate__root__000108.jpg,1,1,0,0.0,0.0,0.0,0.0,,,0,0,0,1
ds1__platsim_ar_pico_banana_9gb-V__modificate__root__000109.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
ds1__platsim_ar_pico_banana_9gb-V__modificate__root__000126.jpg,1,1,0,1.0,1.0,1.0,1.0,,,1,0,0,0
